CUST_ID,BALANCE,BALANCE_FREQUENCY,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,PURCHASES_FREQUENCY,ONEOFF_PURCHASES_FREQUENCY,PURCHASES_INSTALLMENTS_FREQUENCY,CASH_ADVANCE_FREQUENCY,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,TENURE,Cluster,Cluster_Name,PCA1,PCA2
18299,512.915157,0.818182,1799.45,497.75,1301.7,76.417858,0.75,0.25,0.666667,0.25,3,28,1500,1023.384336,177.146564,0.142857,12,0,Low to Moderate Activity Customers,0.0058569329091904265,-1.4745827052608045
18300,33.100875,0.888889,277.47,0.0,277.47,0.0,0.666667,0.0,0.555556,0.0,0,9,1500,194.180564,124.55425,0.142857,9,0,Low to Moderate Activity Customers,-2.2860670816499367,-0.29697542711761543
18301,2676.253141,0.909091,0.0,0.0,0.0,2832.570661,0.0,0.0,0.0,0.083333,2,0,3000,0.0,312.343947,0.0,12,0,Low to Moderate Activity Customers,-2.1008925431287366,0.9442621146336261
18302,0.0,0.0,123.1,0.0,123.1,0.0,0.75,0.0,0.75,0.0,0,9,4000,101.639354,312.343947,0.0,12,0,Low to Moderate Activity Customers,-3.2090143462499947,-0.1652405523223724
18303,213.434094,0.625,840.61,630.61,210.0,0.0,0.625,0.625,0.25,0.0,0,14,1200,233.334106,119.28773,0.0,8,0,Low to Moderate Activity Customers,-1.655625972896266,-1.021573458932396
18304,1988.595057,1.0,0.0,0.0,0.0,49.91246,0.0,0.0,0.0,0.083333,1,0,2000,485.111127,846.157055,0.0,12,0,Low to Moderate Activity Customers,-1.6736840196091984,1.2460670429928051
18305,957.289879,0.818182,66.66,0.0,66.66,2531.717743,0.166667,0.0,0.083333,0.25,12,2,3000,196.163184,353.354446,0.0,12,0,Low to Moderate Activity Customers,-2.0421998677218096,1.087355314311333
18306,19.303914,0.727273,168.9,0.0,168.9,0.0,0.333333,0.0,0.333333,0.0,0,6,1000,345.350729,115.940194,0.142857,12,0,Low to Moderate Activity Customers,-2.512423277192502,-0.2858044807743832
18307,1377.230621,1.0,0.0,0.0,0.0,1064.960986,0.0,0.0,0.0,0.25,4,0,2500,343.961283,428.134666,0.0,12,0,Low to Moderate Activity Customers,-1.993290329782944,0.9449298488632796
18308,2784.030599,1.0,1470.0,1021.73,448.27,3149.955535,1.0,0.636364,0.636364,0.636364,15,35,7000,745.850159,623.905482,0.0,11,0,Low to Moderate Activity Customers,1.1636798592495456,0.016242514746271086
18309,4.076145,0.454545,596.64,0.0,596.64,0.0,1.0,0.0,1.0,0.0,0,12,2000,311.59914,22.461659,0.0,12,0,Low to Moderate Activity Customers,-2.3983234130861772,-0.6719831578823805
18310,37.983045,0.545455,242.24,0.0,242.24,0.0,0.25,0.0,0.25,0.0,0,3,2000,662.417377,99.057422,0.166667,12,0,Low to Moderate Activity Customers,-2.6445982859728714,-0.4453751937982187
18311,0.0,0.0,152.28,0.0,152.28,0.0,1.0,0.0,1.0,0.0,0,12,4000,0.0,312.343947,0.0,12,0,Low to Moderate Activity Customers,-3.1351522334413997,-0.22169916231153575
18312,5.020473,0.181818,100.05,0.0,100.05,0.0,0.25,0.0,0.25,0.0,0,3,4000,360.227309,125.327855,0.333333,12,0,Low to Moderate Activity Customers,-3.1837086968095547,-0.6827619441150985
18313,227.141183,1.0,2604.0,0.0,2604.0,0.0,1.0,0.0,0.916667,0.0,0,19,3200,2510.732854,163.027724,0.545455,12,0,Low to Moderate Activity Customers,0.9428288548279486,-2.3559209759948883
18314,3572.844689,1.0,504.0,504.0,0.0,0.0,0.666667,0.666667,0.0,0.0,0,8,3500,697.903654,2829.064077,0.0,12,0,Low to Moderate Activity Customers,1.2287027733393632,2.926991826492894
18315,1179.159897,1.0,757.85,277.85,480.0,0.0,1.0,0.416667,1.0,0.0,0,17,1200,1038.225609,1023.699081,0.0,12,0,Low to Moderate Activity Customers,-0.20308326545826083,0.4159563890522628
18316,39.930624,0.222222,399.95,290.57,109.38,0.0,0.222222,0.222222,0.111111,0.0,0,9,1200,0.0,312.343947,0.0,9,0,Low to Moderate Activity Customers,-2.745619597288192,-0.34287528419595287
18317,1141.905542,1.0,8.4,8.4,0.0,54.519422,1.0,1.0,0.0,0.083333,2,12,1200,290.133362,516.511551,0.0,12,0,Low to Moderate Activity Customers,-1.4836404652260653,0.340215398577984
18318,777.739839,1.0,262.6,0.0,262.6,0.0,0.75,0.0,0.75,0.0,0,9,1000,131.553471,1379.505263,0.0,12,0,Low to Moderate Activity Customers,-0.9335284485686729,1.5448551549580718
18319,20.890606,1.0,110.0,0.0,110.0,0.0,1.0,0.0,0.875,0.0,0,8,1000,56.715447,108.294662,0.333333,8,0,Low to Moderate Activity Customers,-2.3432370312925306,-0.4332927228150902
18320,2934.090889,0.875,0.0,0.0,0.0,2710.056224,0.0,0.0,0.0,0.25,2,0,3000,428.467582,694.749539,0.0,8,0,Low to Moderate Activity Customers,-1.872265108688614,1.4437272317637637
18321,1245.654818,0.714286,626.56,626.56,0.0,1658.285219,0.428571,0.428571,0.0,0.285714,6,8,2500,249.873228,274.369204,0.0,7,0,Low to Moderate Activity Customers,-1.562272646081173,-0.048346049510478606
18322,32.369733,1.0,326.45,76.0,250.45,0.0,0.916667,0.083333,0.75,0.0,0,12,1000,243.721693,180.646996,0.4,12,0,Low to Moderate Activity Customers,-1.754960821581555,-0.6729711876542088
18323,1.846916,0.181818,604.32,0.0,604.32,0.0,1.0,0.0,1.0,0.0,0,12,1500,557.734182,12.224702,0.0,12,0,Low to Moderate Activity Customers,-2.6868494443439177,-0.8160005745459056
18324,392.896462,0.909091,450.0,450.0,0.0,517.197717,0.818182,0.818182,0.0,0.272727,5,9,500,769.083695,496.215787,0.0,11,0,Low to Moderate Activity Customers,-1.0935991520286836,0.0700439010640538
18326,641.317325,1.0,1099.56,0.0,1099.56,0.0,1.0,0.0,1.0,0.0,0,49,4000,326.68893,193.76002,0.0,12,0,Low to Moderate Activity Customers,-0.5060857383949555,-0.8466129878944766
18327,40.977812,0.454545,502.92,0.0,502.92,0.0,0.416667,0.0,0.416667,0.0,0,6,4000,748.302786,177.375481,0.75,12,0,Low to Moderate Activity Customers,-2.2024996050581183,-1.358352130837332
18328,121.446047,0.909091,1254.46,910.46,344.0,0.0,0.583333,0.416667,0.416667,0.0,0,14,1000,1244.737859,153.924261,0.5,12,0,Low to Moderate Activity Customers,-0.3983595787006462,-1.9159117768948855
18329,16.176672,0.363636,95.55,0.0,95.55,0.0,0.25,0.0,0.25,0.0,0,3,1000,136.961964,59.907285,0.0,12,0,Low to Moderate Activity Customers,-3.191362572092868,-0.21806184675751622
18330,259.217679,0.818182,2844.3,544.3,2300.0,0.0,0.666667,0.333333,0.416667,0.0,0,12,2500,2733.780207,165.185385,0.166667,12,0,Low to Moderate Activity Customers,1.0588421832688997,-2.3056705291382276
18331,1355.979715,0.727273,51.41,0.0,51.41,3213.886545,0.083333,0.0,0.083333,0.25,7,1,3500,384.859732,654.861921,0.0,12,0,Low to Moderate Activity Customers,-1.8586185309979149,1.392754406116448
18332,10.266994,0.818182,141.24,0.0,141.24,0.0,1.0,0.0,1.0,0.0,0,12,3000,121.896355,96.838061,0.2,12,0,Low to Moderate Activity Customers,-2.299317480239881,-0.43438756573918474
18333,134.62028,0.818182,648.9,648.9,0.0,295.655611,0.25,0.25,0.0,0.166667,2,5,1200,468.622826,156.724637,0.25,12,0,Low to Moderate Activity Customers,-1.5398402435966965,-0.8007102372641473
18334,14.773807,0.272727,160.0,0.0,160.0,0.0,0.181818,0.0,0.090909,0.0,0,2,1800,377.03508,210.244734,1.0,11,0,Low to Moderate Activity Customers,-2.8891014649441695,-1.4284834698586903
18335,23.692271,0.454545,165.57,165.57,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,3500,460.205774,117.075212,1.0,12,0,Low to Moderate Activity Customers,-2.5555931362425457,-1.613722897711436
18336,23.126579,0.727273,213.95,0.0,213.95,0.0,0.583333,0.0,0.583333,0.0,0,7,2000,299.511212,120.226935,0.888889,12,0,Low to Moderate Activity Customers,-2.2544662591498335,-1.3258423903853784
18337,888.406678,1.0,347.7,0.0,347.7,0.0,0.75,0.0,0.75,0.0,0,9,1000,300.871084,444.166223,0.0,12,0,Low to Moderate Activity Customers,-1.6370655449454723,0.3093555058406972
18338,779.549673,1.0,412.55,0.0,412.55,214.232874,0.75,0.0,0.75,0.083333,2,9,4000,1793.396325,207.773791,0.083333,12,0,Low to Moderate Activity Customers,-1.395848452050942,-0.1711180340036288
18339,3278.982195,1.0,0.0,0.0,0.0,4431.586287,0.0,0.0,0.0,0.25,3,0,4500,3810.09665,1202.98256,0.083333,12,0,Low to Moderate Activity Customers,-0.26402489238152227,1.9561670897582926
18340,1356.785114,1.0,0.0,0.0,0.0,1397.221909,0.0,0.0,0.0,0.75,23,0,2500,461.602976,519.466863,0.0,12,0,Low to Moderate Activity Customers,-1.6478277778162798,1.7575133569881822
18341,1301.813081,1.0,0.0,0.0,0.0,101.766866,0.0,0.0,0.0,0.083333,1,0,1400,401.389799,418.773876,0.0,12,0,Low to Moderate Activity Customers,-2.1128257132683887,0.689530765083959
18342,1857.961278,1.0,0.0,0.0,0.0,1005.292057,0.0,0.0,0.0,0.333333,13,0,2500,288.461702,814.423515,0.0,12,0,Low to Moderate Activity Customers,-1.5415037060228223,1.7255430832162755
18343,131.290079,1.0,359.44,0.0,359.44,0.0,0.666667,0.0,0.666667,0.0,0,8,1500,291.577497,165.879808,0.083333,12,0,Low to Moderate Activity Customers,-1.9136116887623462,-0.17938632358914702
18344,916.749476,1.0,246.82,0.0,246.82,925.950908,1.0,0.0,0.916667,0.166667,8,19,1200,1411.984522,631.508634,0.0,12,0,Low to Moderate Activity Customers,-1.0275732264632351,0.7718411371247931
18345,59.831187,0.727273,532.68,0.0,532.68,39.325487,0.666667,0.0,0.666667,0.083333,1,8,6000,642.925821,115.36213,0.272727,12,0,Low to Moderate Activity Customers,-1.930447572406043,-0.6912431102793051
18346,12.65849,0.363636,166.32,0.0,166.32,0.0,0.333333,0.0,0.25,0.0,0,4,2500,420.051037,220.621064,1.0,12,0,Low to Moderate Activity Customers,-2.661323623582772,-1.4251987819115266
18347,1726.035224,1.0,1065.65,1065.65,0.0,3004.987382,0.333333,0.333333,0.0,0.5,18,9,3000,5807.675792,830.737525,0.083333,12,0,Low to Moderate Activity Customers,1.3807184030501125,0.3399965941802873
18348,1430.681807,1.0,1916.04,656.6,1259.44,181.347255,1.0,0.333333,1.0,0.166667,2,38,1800,1625.672604,635.438391,0.0,12,0,Low to Moderate Activity Customers,1.1291025623462454,-0.9582498409625597
18349,38.915874,1.0,564.0,0.0,564.0,0.0,1.0,0.0,1.0,0.0,0,12,2000,551.4978,179.311685,1.0,12,0,Low to Moderate Activity Customers,-1.3616799141699159,-1.5862450288271814
18350,955.184754,1.0,498.96,0.0,498.96,0.0,1.0,0.0,1.0,0.0,0,12,1000,764.604043,785.942834,0.0,12,0,Low to Moderate Activity Customers,-1.0336812931041872,0.5725599374790931
18351,1723.733705,1.0,0.0,0.0,0.0,1043.260997,0.0,0.0,0.0,0.333333,5,0,2200,428.244891,574.800789,0.0,12,0,Low to Moderate Activity Customers,-1.8187290830183882,1.1899708296968938
18352,54.27007,0.454545,2071.92,2071.92,0.0,0.0,0.5,0.5,0.0,0.0,0,13,9000,1241.531755,59.598451,0.0,12,0,Low to Moderate Activity Customers,0.12969208265607612,-2.514950603984172
18353,945.793928,1.0,253.31,253.31,0.0,152.277594,0.333333,0.333333,0.0,0.083333,2,4,1000,676.496604,536.299167,0.0,12,0,Low to Moderate Activity Customers,-1.4593506781256833,0.4246541658877801
18354,135.843015,0.181818,1111.4,1111.4,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,1050,4121.57553,139.892334,0.0,12,0,Low to Moderate Activity Customers,-1.1954922054039012,-1.5685365195147398
18355,930.65642,1.0,300.05,0.0,300.05,0.0,0.75,0.0,0.75,0.0,0,9,1200,513.064156,330.422815,0.0,12,0,Low to Moderate Activity Customers,-1.7346721910659972,0.1761265765837077
18356,21.181957,0.363636,431.7,151.7,280.0,0.0,0.333333,0.083333,0.25,0.0,0,5,3000,592.236231,162.941232,1.0,12,0,Low to Moderate Activity Customers,-2.327294029517978,-1.760556337705224
18357,31.997904,0.333333,0.0,0.0,0.0,136.755929,0.0,0.0,0.0,0.166667,1,0,500,0.0,312.343947,0.0,6,0,Low to Moderate Activity Customers,-3.4168186097355053,0.32376062305107045
18358,1255.20988,0.875,0.0,0.0,0.0,3833.037,0.0,0.0,0.0,0.375,8,0,2000,2793.258309,931.105425,0.0,8,0,Low to Moderate Activity Customers,-1.1761510580132255,1.7983770328384354
18359,1673.480135,0.833333,0.0,0.0,0.0,2268.363869,0.0,0.0,0.0,0.333333,4,0,2500,333.975878,319.086971,0.0,6,0,Low to Moderate Activity Customers,-2.440761842596106,0.9431961693623507
18360,3399.279094,1.0,0.0,0.0,0.0,2639.92834,0.0,0.0,0.0,0.25,8,0,7000,762.560208,703.035014,0.0,12,0,Low to Moderate Activity Customers,-1.3369667235460343,1.622738870737274
18361,1411.096444,1.0,270.0,0.0,270.0,711.48812,0.833333,0.0,0.833333,0.25,3,10,1500,1279.52965,902.25194,0.0,12,0,Low to Moderate Activity Customers,-0.9654983787270889,1.0915440661985019
18362,226.306461,0.363636,0.0,0.0,0.0,788.235661,0.0,0.0,0.0,0.166667,3,0,1200,184.701045,217.492643,0.0,12,0,Low to Moderate Activity Customers,-3.0936609078656385,0.3073294613750722
18363,1179.613243,1.0,0.0,0.0,0.0,73.629879,0.0,0.0,0.0,0.083333,1,0,1200,352.44958,281.679401,0.0,12,0,Low to Moderate Activity Customers,-2.2551630307829456,0.5124936998435341
18364,43.405954,0.818182,520.65,112.0,408.65,0.0,0.818182,0.090909,0.636364,0.0,0,10,2000,515.760919,132.358795,0.333333,11,0,Low to Moderate Activity Customers,-1.8452943848033045,-0.8360168380132944
18365,1671.319193,0.9,0.0,0.0,0.0,970.624828,0.0,0.0,0.0,0.5,10,0,2000,436.679768,473.598415,0.0,10,0,Low to Moderate Activity Customers,-2.059874106895695,1.2083736405801453
18366,1193.342587,1.0,311.45,149.15,162.3,1199.531976,0.833333,0.25,0.666667,0.5,8,13,2500,632.546287,413.19731,0.0,12,0,Low to Moderate Activity Customers,-1.2137446488074728,0.590582989694086
18367,2483.739581,0.9,0.0,0.0,0.0,2923.8863,0.0,0.0,0.0,0.1,1,0,3500,312.473159,1138.177921,0.0,10,0,Low to Moderate Activity Customers,-1.4147544918814767,1.9422426522218308
18368,1980.103629,1.0,926.06,804.06,122.0,2700.516738,0.916667,0.333333,0.75,0.833333,21,27,4000,738.726381,671.274132,0.0,12,0,Low to Moderate Activity Customers,0.3924360129378497,0.7851051534482685
18369,2000.759048,1.0,801.77,801.77,0.0,0.0,0.25,0.25,0.0,0.0,0,5,3000,538.119129,545.14376,0.0,12,0,Low to Moderate Activity Customers,-0.7367855064891875,-0.11571031259158227
18370,2495.25505,0.909091,89.9,89.9,0.0,5290.393032,0.090909,0.090909,0.0,0.363636,13,1,6000,582.339752,640.013396,0.0,11,0,Low to Moderate Activity Customers,-1.2543632569055025,1.8244316979838644
18371,7215.19576,1.0,0.0,0.0,0.0,7275.716281,0.0,0.0,0.0,0.166667,1,0,7500,809.179193,1639.238121,0.0,6,0,Low to Moderate Activity Customers,-0.29555741078852127,3.306449480170535
18372,8.087225,0.363636,515.0,0.0,515.0,0.0,0.833333,0.0,0.75,0.0,0,17,3000,399.456368,14.574311,0.0,12,0,Low to Moderate Activity Customers,-2.5029141048170223,-0.713949620670637
18373,31.083023,0.636364,138.04,0.0,138.04,0.0,0.583333,0.0,0.5,0.0,0,7,2700,65.133736,141.715486,0.0,12,0,Low to Moderate Activity Customers,-2.654927110531249,-0.09156220741546933
18374,1276.491537,0.833333,65.8,65.8,0.0,4422.783845,0.166667,0.166667,0.0,0.5,6,2,2500,3533.025919,474.861178,0.0,6,0,Low to Moderate Activity Customers,-1.3567128466939102,1.0561078915310098
18375,184.57666,1.0,408.36,0.0,408.36,0.0,1.0,0.0,1.0,0.0,0,12,1000,294.885863,239.73565,0.0,12,0,Low to Moderate Activity Customers,-1.7368830472539076,-0.06354022441790022
18376,5.606423,0.090909,114.0,114.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,2,4000,434.803301,57.299031,0.0,12,0,Low to Moderate Activity Customers,-3.366475692593875,-0.4242857569444409
18377,6.260598,0.545455,35.0,35.0,0.0,18.280043,0.083333,0.083333,0.0,0.083333,1,1,1000,110.318859,59.475914,0.333333,12,0,Low to Moderate Activity Customers,-2.953193847309867,-0.5064086988459637
18378,2.668569,0.333333,0.0,0.0,0.0,91.849463,0.0,0.0,0.0,0.111111,2,0,1200,288.42282,45.299293,1.0,9,0,Low to Moderate Activity Customers,-3.2310445313935,-1.3769446231451883
18379,135.357366,0.818182,1592.57,1132.05,460.52,0.0,0.75,0.666667,0.5,0.0,0,28,300,1907.282354,197.512598,0.875,12,0,Low to Moderate Activity Customers,0.4293445364294002,-2.9514439779722346
18380,520.075249,0.727273,0.0,0.0,0.0,2209.490538,0.0,0.0,0.0,0.333333,22,0,2000,3266.498713,186.866403,0.285714,12,0,Low to Moderate Activity Customers,-1.6893222302457753,0.5219339440109616
18381,1036.242361,1.0,365.9,0.0,365.9,0.0,0.75,0.0,0.75,0.0,0,9,1000,695.253351,829.465424,0.0,12,0,Low to Moderate Activity Customers,-1.1950895291341648,0.7595339722335259
18382,1095.180685,1.0,459.0,459.0,0.0,1972.439122,0.166667,0.166667,0.0,0.25,5,5,3000,805.924742,310.111406,0.0,12,0,Low to Moderate Activity Customers,-1.2234887867691602,0.31766737668027145
18383,995.323626,1.0,127.49,90.7,36.79,18.204577,0.25,0.166667,0.083333,0.083333,1,4,1000,458.941641,491.781046,0.0,12,0,Low to Moderate Activity Customers,-1.7867556552663806,0.5390636093971449
18384,472.691037,0.818182,1556.32,1223.0,333.32,1083.580859,0.5,0.25,0.25,0.333333,10,8,1500,1439.747599,835.160618,0.0,12,0,Low to Moderate Activity Customers,0.46886474943605916,-0.1100994989966993
18385,1111.110344,1.0,608.75,466.83,141.92,0.0,0.583333,0.333333,0.25,0.0,0,8,1200,372.620322,331.451667,0.0,12,0,Low to Moderate Activity Customers,-1.2341067019453726,-0.24166444860139347
18386,221.116228,0.727273,117.5,0.0,117.5,271.778244,0.909091,0.0,0.909091,0.090909,1,10,1200,628.179729,121.135771,0.0,11,0,Low to Moderate Activity Customers,-2.4169799104015275,-0.07075043606082532
18387,387.162964,0.909091,269.93,269.93,0.0,1838.276268,0.25,0.25,0.0,0.166667,2,6,4000,5728.317813,210.156238,0.222222,12,0,Low to Moderate Activity Customers,-0.6732172965643888,-0.5633064064303115
18388,169.820745,1.0,1578.12,135.0,1443.12,0.0,1.0,0.285714,0.857143,0.0,0,9,1000,1225.623209,102.687073,0.166667,7,0,Low to Moderate Activity Customers,-0.6591551311597028,-1.2780720863986577
18389,0.0,0.0,136.71,0.0,136.71,0.0,0.166667,0.0,0.166667,0.0,0,2,3000,311.673478,312.343947,0.0,12,0,Low to Moderate Activity Customers,-3.3254072761753677,-0.07302696519509572
18390,46.996535,0.272727,0.0,0.0,0.0,2370.681355,0.0,0.0,0.0,0.166667,2,0,3500,5679.77259,82.578321,0.0,12,0,Low to Moderate Activity Customers,-2.130645638673283,-0.22037842506302352
18391,2006.452959,1.0,219.97,0.0,219.97,308.933151,0.75,0.0,0.75,0.166667,2,9,2000,529.967984,823.90416,0.0,12,0,Low to Moderate Activity Customers,-1.2471933440434158,1.0280082936859751
18392,14.428951,0.727273,200.0,0.0,200.0,0.0,0.666667,0.0,0.666667,0.0,0,8,3000,291.222619,149.575815,0.375,12,0,Low to Moderate Activity Customers,-2.322616606292054,-0.6179688109717321
18393,8.844399,0.181818,116.68,0.0,116.68,0.0,0.166667,0.0,0.166667,0.0,0,2,3000,677.982898,123.107146,0.666667,12,0,Low to Moderate Activity Customers,-3.0697480205869754,-1.1438561876823705
18394,189.499535,1.0,1802.93,813.55,989.38,258.954597,0.916667,0.416667,0.833333,0.166667,5,35,1000,1273.819019,135.98691,0.583333,12,0,Low to Moderate Activity Customers,0.6233076111693665,-2.2896197095112294
18395,117.061924,1.0,154.0,0.0,154.0,0.0,0.916667,0.0,0.916667,0.0,0,11,1500,297.34992,162.066617,0.090909,12,0,Low to Moderate Activity Customers,-2.040835614563008,-0.129997124096292
18396,42.055305,1.0,774.37,0.0,774.37,0.0,1.0,0.0,1.0,0.0,0,19,3000,664.956348,66.346615,0.333333,12,0,Low to Moderate Activity Customers,-1.2740823306614748,-1.0388295914643426
18397,266.51948,1.0,1651.12,909.45,741.67,0.0,0.916667,0.5,0.833333,0.0,0,31,2000,1098.566062,164.309823,0.181818,12,0,Low to Moderate Activity Customers,0.3260957829223885,-1.8668990972040438
18398,41.386295,0.363636,194.57,194.57,0.0,0.0,0.166667,0.166667,0.0,0.0,0,2,2200,470.431305,169.999931,0.0,12,0,Low to Moderate Activity Customers,-2.8237368370972655,-0.27803773305176455
18399,147.14671,1.0,356.68,0.0,356.68,0.0,1.0,0.0,1.0,0.0,0,16,2700,385.268234,167.731583,0.0,12,0,Low to Moderate Activity Customers,-1.7483635246386113,-0.1787777178687207
18400,763.228081,0.9,0.0,0.0,0.0,1948.071903,0.0,0.0,0.0,0.5,48,0,1200,1223.745197,263.756386,0.125,10,0,Low to Moderate Activity Customers,-1.668333893435525,1.8307733529369796
18401,1606.875936,1.0,1863.48,1302.0,561.48,0.0,0.666667,0.083333,0.666667,0.0,0,20,6500,698.65014,328.146908,0.0,12,0,Low to Moderate Activity Customers,0.5104426073490604,-1.3592567831295037
18402,168.600813,1.0,1949.73,1243.45,706.28,2768.260223,1.0,0.916667,0.666667,0.833333,33,62,2000,4706.338518,114.611791,0.916667,12,0,Low to Moderate Activity Customers,2.6979079503420778,-2.4761407771088977
18403,1333.899916,1.0,356.77,45.65,333.34,1107.81888,1.0,0.083333,1.0,0.083333,4,14,3500,1202.239577,405.279545,0.0,12,0,Low to Moderate Activity Customers,-1.1525191499610714,0.3309596074532831
18404,41.624195,0.454545,102.0,102.0,0.0,0.0,0.166667,0.166667,0.0,0.0,0,5,1000,278.021419,41.427923,0.0,12,0,Low to Moderate Activity Customers,-2.957671958732062,-0.32262313238190193
18405,1021.334556,1.0,300.0,0.0,300.0,0.0,0.833333,0.0,0.833333,0.0,0,10,1000,516.596295,1127.577542,0.0,12,0,Low to Moderate Activity Customers,-1.0081820614369756,1.169888262752582
18406,1047.173202,1.0,450.0,0.0,450.0,0.0,0.666667,0.0,0.666667,0.0,0,12,1000,503.698541,1256.70522,0.0,12,0,Low to Moderate Activity Customers,-0.7405049171040006,1.2463779990974035
18407,1829.837678,1.0,0.0,0.0,0.0,853.585813,0.0,0.0,0.0,0.363636,6,0,2000,383.433012,387.526832,0.0,11,0,Low to Moderate Activity Customers,-2.030839427970626,0.9832482769832764
18408,772.647723,0.875,0.0,0.0,0.0,970.37112,0.0,0.0,0.0,0.125,1,0,2500,125.862157,209.002905,0.0,8,0,Low to Moderate Activity Customers,-2.6239707715502947,0.4972646237152223
18409,114.297852,0.909091,994.54,249.54,745.0,0.0,0.833333,0.333333,0.75,0.0,0,18,1000,1099.568918,163.756802,0.444444,12,0,Low to Moderate Activity Customers,-0.8428872332736836,-1.434562363779994
18410,12.039155,0.363636,100.0,0.0,100.0,0.0,0.181818,0.0,0.181818,0.0,0,2,3000,406.868896,80.075627,0.333333,11,0,Low to Moderate Activity Customers,-3.0734482452613414,-0.6478957277598669
18411,0.0,0.0,52.5,0.0,52.5,0.0,0.416667,0.0,0.416667,0.0,0,5,3000,57.506797,312.343947,0.0,12,0,Low to Moderate Activity Customers,-3.387509098336996,-0.05392940700849083
18412,785.198515,1.0,1207.42,1207.42,0.0,0.0,0.583333,0.583333,0.0,0.0,0,21,1200,374.231139,294.572557,0.0,12,0,Low to Moderate Activity Customers,-0.20799990213174357,-1.1381380502021
18413,1056.98996,1.0,0.0,0.0,0.0,1388.219296,0.0,0.0,0.0,0.416667,10,0,2000,834.107295,276.344591,0.0,12,0,Low to Moderate Activity Customers,-1.966340632556886,0.9502599460186092
18414,0.437285,0.181818,6.9,6.9,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,8500,4.523555,4.763689,0.0,12,0,Low to Moderate Activity Customers,-3.4711513886106786,-0.32224170866909235
18415,737.775044,1.0,107.94,107.94,0.0,2723.362442,0.166667,0.166667,0.0,0.5,14,1,1500,1484.746502,184.381222,0.2,6,0,Low to Moderate Activity Customers,-1.802174812440026,0.6372350637102451
18416,219.749851,1.0,1208.38,0.0,1208.38,0.0,0.833333,0.0,0.833333,0.0,0,10,1000,1256.084967,187.61419,0.083333,12,0,Low to Moderate Activity Customers,-0.8692884754990029,-0.7294586935155238
18417,1135.540743,1.0,1148.47,1132.59,15.88,0.0,0.416667,0.416667,0.083333,0.0,0,27,1450,1089.187544,275.097439,0.0,12,0,Low to Moderate Activity Customers,-0.11293516834844741,-1.139606279574687
18418,247.142072,1.0,245.0,245.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0,1,500,0.0,312.343947,0.0,12,0,Low to Moderate Activity Customers,-2.0230665310922427,0.20058719974129433
18419,1140.673705,1.0,438.83,0.0,438.83,631.332476,1.0,0.0,1.0,0.166667,2,18,1800,807.664131,428.424098,0.0,12,0,Low to Moderate Activity Customers,-1.2150193585657285,0.2753267934728316
18420,2692.11891,1.0,594.7,594.7,0.0,346.333741,0.416667,0.416667,0.0,0.25,4,12,3500,4207.716509,1430.850565,0.083333,12,0,Low to Moderate Activity Customers,0.8061956333309428,0.9122668849556117
18421,19.296018,1.0,210.0,0.0,210.0,0.0,1.0,0.0,1.0,0.0,0,12,1000,296.473656,159.039023,0.5,12,0,Low to Moderate Activity Customers,-1.8901052224050583,-0.7273183023200276
18422,22.061664,1.0,208.8,0.0,208.8,0.0,1.0,0.0,1.0,0.0,0,12,1000,205.111057,172.112042,0.25,12,0,Low to Moderate Activity Customers,-1.9539253275341695,-0.37038467720686424
18423,411.062591,1.0,0.0,0.0,0.0,988.119391,0.0,0.0,0.0,0.333333,7,0,500,1027.320667,220.507641,0.090909,12,0,Low to Moderate Activity Customers,-2.079557173333765,0.5660660120814103
18424,1990.482788,0.818182,55.0,55.0,0.0,5807.425413,0.090909,0.090909,0.0,0.272727,6,1,3500,3170.513718,759.519555,0.0,11,0,Low to Moderate Activity Customers,-0.9087745049203028,1.5820698329035483
18425,171.402357,1.0,755.5,0.0,755.5,0.0,1.0,0.0,1.0,0.0,0,35,2700,845.857679,161.590149,0.0,12,0,Low to Moderate Activity Customers,-1.0089832906424858,-0.6243288689985445
18426,974.749857,1.0,0.0,0.0,0.0,998.896759,0.0,0.0,0.0,0.416667,5,0,1200,1274.705644,279.05917,0.0,12,0,Low to Moderate Activity Customers,-1.972255593952069,0.7347688358735565
18427,1437.545676,1.0,0.0,0.0,0.0,154.529131,0.0,0.0,0.0,0.083333,1,0,3000,406.05425,406.16845,0.0,12,0,Low to Moderate Activity Customers,-2.0871617914714546,0.6798048556284919
18428,492.947466,1.0,0.0,0.0,0.0,1826.582575,0.0,0.0,0.0,1.0,27,0,2500,1675.26159,162.457032,0.375,10,0,Low to Moderate Activity Customers,-1.6931656024960544,0.9091171606665465
18429,758.118109,0.727273,837.44,0.0,837.44,0.0,1.0,0.0,1.0,0.0,0,22,1000,2198.992341,6521.086012,0.0,12,0,Low to Moderate Activity Customers,4.417919916585414,7.286369818054333
